Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity,Relatedness,Explanation
197,D2,670,EduTech Learnin,101 Knowledge Avenue,LearnCity,Prof. Edu Wise,EduNation,contact@edutech.com,Education,6677889900,4,0.930952380952381,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
197,D2,671,EduTech Learning,654 Knowledge St,LearnVille,Edu Holdings,EduLand,info@edutech.com,Education,3344556677,4,0.930952380952381,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
197,D1,661,EduTech Learnings,101 Knowledge Blvd,Learnopolis,Chris Scholar,EduNation,contact@edutech.com,Education,2233445566,4,0.930952380952381,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
268,D1,914,Green Energi Co,202 Solar Street,Eco City,Eco Leader,Sustainland,contact@greenenergi.co,Energy,9876543210,4,0.9333333333333333,3,"BuildPro Services and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
268,D1,915,Green Energi Co.,789 Solar Rd,Eco Town,Eco Warrior,Sustainia,contact@greenenergi.co,Energy,6667778881,4,0.9333333333333333,3,"BuildPro Services and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
268,D2,912,Green Energi Co.,12 Solar Street,Greenville,Sam Green,EcoLand,contact@greenenergy.com,Energy,9876543210,4,0.9333333333333333,3,"BuildPro Services and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
268,D1,916,Green Energi Corp.,456 Solar St,Eco City,Eco Friendly,Greenland,contact@greenenergi.green,Energy,2345678901,4,0.9333333333333333,3,"BuildPro Services and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
19,D1,46,AgriGrowth Co,78 Farm Lane,Agrocity,Anna Farmer,Farmville,contact@agrigrowth.com,Agriculture,1122334455,5,0.934065934065934,8,"AgriGrowth Ltd and AgriGrowth Ltd. have similar names, addresses, and contact information, suggesting they are likely the same entity."
19,D1,47,AgriGrowth Co.,34 Farm Rd.,Agrotown,David Farmer,Farmville,info@agrigrowth.com,Agriculture,9876543213,5,0.934065934065934,8,"AgriGrowth Ltd and AgriGrowth Ltd. have similar names, addresses, and contact information, suggesting they are likely the same entity."
19,D1,48,AgriGrowth Corp,321 Farm Lane,Agro City,Farmer Green,Farmville,info@agrigrowth.com,Agriculture,1122334455,5,0.934065934065934,8,"AgriGrowth Ltd and AgriGrowth Ltd. have similar names, addresses, and contact information, suggesting they are likely the same entity."
19,D2,43,AgriGrowth Corp,505 Farm Rd,Agri City,Farmer Green,Farmland,info@agrigrowth.com,Agriculture,9876543214,5,0.934065934065934,8,"AgriGrowth Ltd and AgriGrowth Ltd. have similar names, addresses, and contact information, suggesting they are likely the same entity."
19,D1,49,AgriGrowth Corp.,159 Farm Road,Harvest Town,Morgan Field,Agroland,info@agrigrowth.com,Agriculture,1556677889,5,0.934065934065934,8,"AgriGrowth Ltd and AgriGrowth Ltd. have similar names, addresses, and contact information, suggesting they are likely the same entity."
246,D1,813,Foodie Delight,33 Gourmet Ave,TasteCity,Flavor Group,FlavorLand,contact@foodiedelight.com,Food & Beverage,8901234567,3,0.9487179487179488,3,"Build Masters and Build It have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
246,D1,814,Foodie Delights,852 Gourmet Rd,Taste Town,Jamie Food,Foodland,info@foodiedelights.com,Food & Beverage,7788990011,3,0.9487179487179488,3,"Build Masters and Build It have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
246,D2,814,Foodie Delights,707 Gourmet Rd,Culinary City,Chef Gourmet,Foodland,info@foodiedelights.com,Food & Beverage,1556677889,3,0.9487179487179488,3,"Build Masters and Build It have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
142,D2,494,Eco Innovations,555 Innovation Street,Eco City,Taylor Green,Sustainland,info@ecoinnovations.com,Technology,6677889900,5,0.9529411764705882,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
142,D1,488,Eco Innovations Ltd,22 Solar Drive,Eco City,Sam G. Green,Greenland,hello@ecoinnovations.com,Energy,9876543214,5,0.9529411764705882,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
142,D2,495,Eco Innovations Ltd,229 Clean Ave,EcoCity,Alex Clean,CleanLand,info@ecoinnovations.com,Energy,9090123463,5,0.9529411764705882,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
142,D1,489,Eco Innovations Ltd.,789 Eco Ave,EcoCity,Liam Green,Sustainland,info@ecoinnovations.com,Energy,9876543211,5,0.9529411764705882,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
142,D2,496,Eco Innovations Ltd.,789 Solar Road,Eco Town,Eco Warrior,Sustainia,support@ecoinnovations.com,Energy,6667778884,5,0.9529411764705882,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
457,D1,1594,StyleHub Fashion,444 Trendy Blvd,FashionVille,Jack Style,StyleLand,support@stylehub.com,Fashion,1122446688,3,0.9555555555555556,0,"DriveTech and DriveTech Innovations are unrelated; different names, addresses, owners, and sectors."
457,D2,1583,StyleHub Fashion,606 Trendy St,Fashion City,Designer Chic,Stylia,info@stylehub.fashion,Fashion,7788990011,3,0.9555555555555556,0,"DriveTech and DriveTech Innovations are unrelated; different names, addresses, owners, and sectors."
457,D2,1584,StyleHub Fashions,510 Fashion Blvd,Style City,Fashionista,Trendland,contact@stylehub.retail,Retail,1889900112,3,0.9555555555555556,0,"DriveTech and DriveTech Innovations are unrelated; different names, addresses, owners, and sectors."
194,D1,649,EduSmart Learning,456 Knowledge Ave,LearnCity,Chris Teach,EduNation,support@edusmart.com,Education,3456789012,3,0.9583333333333334,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
194,D2,660,EduSmart Learning,400 Knowledge St,Learnville,Prof. Wise,EduNation,info@edusmart.edu,Education,2233445566,3,0.9583333333333334,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
194,D1,650,EduSmart Learnings,101 Knowledge Blvd,Learnville,Professor Wise,Educatia,contact@edusmart.learn,Education,2233445566,3,0.9583333333333334,0,"The records have different names, addresses, cities, company owners, and industry sectors, suggesting they are not related."
320,D1,1101,HealthPlus Clinic,321 Health St,Wellness City,Samantha Health,Healthland,info@healthplus.com,Healthcare,1122334455,3,0.9583333333333334,6,"Entities are in the same industry and country, but have different owners and addresses."
320,D1,1102,HealthPlus Clinics,303 Wellness Blvd,Health City,Dr. Heal,Careland,info@healthplus.com,Healthcare,1122334455,3,0.9583333333333334,6,"Entities are in the same industry and country, but have different owners and addresses."
320,D2,1092,HealthPlus Clinics,321 Wellness Blvd,Health City,Dr. Wellness,USA,info@healthplus.com,Healthcare,1122334456,3,0.9583333333333334,6,"Entities are in the same industry and country, but have different owners and addresses."
1,D1,5,Adventure Outdoors,654 Adventure Ln,Outdoorsville,Alex Explorer,Explorica,info@adventureoutdoors.com,Recreation,3344556677,2,1.0,8,"Adventure Gear, Adventure Gear Co., and Adventure Gear Company have similar names, addresses, and contact information, suggesting they are likely the same entity."
1,D2,4,Adventure Outdoors,404 Adventure Ln,Explore City,Trail Blazer,Adventuria,info@adventureoutdoors.com,Recreation,1555666777,2,1.0,8,"Adventure Gear, Adventure Gear Co., and Adventure Gear Company have similar names, addresses, and contact information, suggesting they are likely the same entity."
7,D1,17,Aero Ventures,2233 Cloud St,Aero City,Taylor Gale,Flyland,info@aeroventures.com,Aviation,1122334456,2,1.0,2,"AdventureGear and AdventureGear Co. have similar names and are in the retail industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
7,D2,19,Aero Ventures,205 Flight Way,Air City,Casey Navigator,Flyland,info@aeroventures.com,Aviation,1444555999,2,1.0,2,"AdventureGear and AdventureGear Co. have similar names and are in the retail industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
8,D1,18,AeroDynamics Corp,127 Skyway Blvd,AeroCity,Alex Sky,Skyland,info@aerodynamicscorp.com,Aerospace,6655443326,2,1.0,2,"AdventureGlobe Tours and AdventureWorld Tourz have similar names and are in the travel industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
8,D2,21,AeroDynamics Corp,103 Skyway Blvd.,AeroCity,Sam B. Blue,Skyland,support@aerodynamicscorp.com,Aerospace,9900334458,2,1.0,2,"AdventureGlobe Tours and AdventureWorld Tourz have similar names and are in the travel industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
9,D1,21,AeroTech Dynamics,309 Flight Path,Aeroville,Morgan Sky,Skyland,support@aerotechdynamics.com,Aerospace,2233445567,2,1.0,2,"Aero Ventures and AeroDynamics Corp have similar names and are in the aviation industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
9,D2,25,AeroTech Dynamics,816 Jetstream Rd,Aero City,Sky Pilot,Flyland,support@aerotech.air,Aviation,1122334455,2,1.0,2,"Aero Ventures and AeroDynamics Corp have similar names and are in the aviation industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
10,D1,27,Agri Growth,789 Farm Lane,Agrotown,Farmer Green,Farmia,contact@agrigrowth.ag,Agriculture,1555000444,2,1.0,2,"AeroDynamics Inc. and AeroLink Services have similar names and are in the aviation industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
10,D2,27,Agri Growth,200 Farm Lane,Agri City,Bob Farmer,Farmville,info@agrigrowth.com,Agriculture,2345678901,2,1.0,2,"AeroDynamics Inc. and AeroLink Services have similar names and are in the aviation industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
11,D1,28,Agri Growth Ltd,55 Farm Lane,Harvest Town,Farmer Joe,Agroland,contact@agrigrowth.com,Agriculture,1122334455,2,1.0,2,"AeroTech Dynamics and AeroTech Solutions have similar names and are in the aerospace industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
11,D2,28,Agri Growth Ltd,202 Farm Lane,Agro Town,Anna Fields,Farmville,info@agrigrowth.com,Agriculture,2345678901,2,1.0,2,"AeroTech Dynamics and AeroTech Solutions have similar names and are in the aerospace industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
12,D1,34,AgriFuture,5050 Farm Rd,Agro City,Morgan Lee,Agroland,contact@agrifuture.com,Agriculture,2333444555,2,1.0,2,"Agrarian Solutions and Agri Advance have similar names and are in the agriculture industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
12,D2,33,AgriFuture,123 Future Lane,Agri Town,Eve Farmer,USA,info@agrifuture.com,Agriculture,3344556677,2,1.0,2,"Agrarian Solutions and Agri Advance have similar names and are in the agriculture industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
13,D1,35,AgriFuture Corp,34 Farm Lane,AgroTown,Bob Johnson,FarmLand,contact@agrifuturecorp.com,Agriculture,2345678901,2,1.0,2,"Agri Co-op and Agri Future have similar names and are in the agriculture industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
