employer_id,employer_name,sector,address,city,country,email,phone,owner
1017,Byte Dynamics,Technology,125 Silicon Avenue,Techville,Innovatia,contact@bytedynamics.com,1234567892,Alex Byte
1018,Wave Riders Inc.,Marine,208 Ocean Drive,Seaside,Marineland,hello@waveriders.com,1333444558,Marina Surf
1019,EduTech Solutions,Education,77 Learning Ave,Knowledge Town,Learnland,contact@edutechsolutions.com,3344556677,Alex Teach
1020,Edu Learn,Education,789 Knowledge St,Learnville,EduNation,contact@edulearn.com,1122334455,Prof. Teach
1021,AgriGrowth Farms,Agriculture,202 Farm Rd.,Agro City,Farmland,contact@agrigrowth.com,3344556677,Farmer Joe
1022,GreenLeaf Organics,Agriculture,34 Greenway,Greenville,EcoLand,contact@greenleaf.org,1122334455,Leafy Green
1023,AquaPure Systems,Water Management,8 River Road,Waterville,Canada,info@aquapure.systems,16135551234,Evan Waters
1024,AgriGrow,Agriculture,555 Farm Lane,Agri Town,Farmland,contact@agrigrow.com,1212131415,Farmer Joe
1025,EduSmart Group,Education,110 Knowledge Blvd,Learnville,Educatia,group@edusmart.learn,2233445575,Mr. Tutor
1026,BuildSmart Solutions,Construction,660 Pro Rd,Build City,ProLand,support@buildsmart.com,3344556683,Alex Smart
1027,Adventure Outdoors,Recreation,1010 Adventure Rd,Explore City,Adventureland,info@adventureoutdoors.rec,9900555566,Explorer Bold
1028,LogiTrak,Logistics,1500 Transport Avenue,Logi City,TrackLand,contact@logitrak.com,9900666677,Jordan Track
1029,Green Future Enterprises,Energy,456 Solar Street,Eco Town,Sustainland,future@greenfuture.com,9876543217,Alex Green
1030,Fashion Forward,Fashion,7070 Style Blvd,Fashion City,Stylia,contact@fashionforward.com,6600998877,Style Leader
1031,Oceanic Ventures,Marine,138 Ocean Drive,Seaside,Waterland,info@oceanic.ventures,4455667809,Sea Wave
1032,UrbanBuild Construction,Construction,987 Build Avenue,Construct City,Germany,contact@urbanbuild.de,491234567890,Build Strong
1033,Eco Builders,Construction,654 Build Blvd,ConstructCity,BuildLand,contact@ecobuilders.com,4455667788,Bob Builder
1034,SkyHigh Innovations,Aerospace,102 Skyway Blvd.,AeroCity,Skyland,contact@skyhighinnovations.com,9900334457,Jessica Blue
1035,Edu Creatives,Education,214 Learning Lane,Edu City,Learnland,contact@educreatives.edu,6667778895,Edu Innovator
1036,Fashion Forward,Fashion,700 Style Ave,Fashion City,Stylia,contact@fashionforward.com,9988776655,Ms. Trendy
1037,Education Innovators,Education,808 Learn St,Eduville,Learnland,info@educationinnovators.com,6677889900,Edu Group
1038,Adventure Travels,Travel,1200 Explore Ave,Wanderlust City,Voyageland,contact@adventuretravels.travel,8899001122,Explorer Journey
1039,Constructive Solutions,Construction,404 Build St,Construct City,BuildLand,contact@constructivesolutions.com,2233445570,Alex Builder
1040,EcoBuild Materials,Construction,1010 Greenway,EcoCity,Buildland,contact@ecobuildmaterials.com,5566778895,Morgan Green
1041,Quantum Creations,Information Technology,131 Innovation Drive,Techville,Futuristan,info@quantumcreations.com,1234567898,Jordan Quantum
1042,Healing Hands,Healthcare,309 Wellness Way,Health City,Careland,contact@healinghands.com,3344556680,Dr. Comfort
1043,UrbanFarms,Agriculture,142 Harvest Rd,AgroCity,FarmLand,contact@urbanfarms.com,5566773355,Field Crop Jr.
1044,MediCare Health,Healthcare,90 Wellness Way,Health City,Careland,contact@medicare.health,4455667788,Carey Med
1045,Health First,Healthcare,300 Health Blvd,Wellness City,Healthland,support@healthfirst.com,6633221100,Wellness Inc
1046,Travel Ventures,Travel,909 Explore Blvd,Travel City,Wanderland,info@travelventures.com,9876543218,Wander Lust
1047,Foodies,Food & Beverage,987 Culinary Rd,Gourmet Town,Flavorland,info@foodies.food,6677889900,Jordan Chef
1048,Digital Dreams,Technology,1010 Future Blvd,Dream City,Techland,hello@digitaldreams.com,6655667788,Dream Weaver
1049,Urban Builders,Construction,789 Brick Ln,Buildtown,Constructia,info@urbanbuilders.com,1122334455,Pat Mason
1050,GreenTech Solutions,Technology,209 Tech Avenue,TechVille,TechLand,info@greentechsolutions.com,9900223353,Chris Green
1051,EduLearn Systems,Education,321 Knowledge Road,Learnville,EduNation,info@edulearn.edu,1223344556,Professor Teach
1052,EcoBuild Solutions,Construction,707 Green St,Eco City,Sustainland,info@ecobuild.construct,9900222233,Eco Builder
1053,SkyHigh Airlines,Travel,789 Flight Rd,AirCity,FlyLand,info@skyhigh.com,3031323334,Pilot Sky
1054,TechCorp,Technology,1000 Innovation Ave,Techville,Techland,info@techcorp.com,1234567890,Mr. Innovate
1055,SkyHigh Airlines,Transportation,56 Flight Path,Aero City,Flyland,support@skyhigh.com,6677889900,Mason Flight
1056,Foodies Delight,Food & Beverage,808 Gourmet Rd,Culinary Town,Foodland,info@foodiesdelight.com,8901234567,Olivia Martinez
1057,BuildIt Construction,Construction,90 Builder Blvd,Constructopolis,Buildland,info@buildit.construct,1223344556,Bob Builder
1058,Techno Builders,Technology,123 Tech Ave,Innovate City,TechLand,info@technobuilders.com,1122334455,Jamie Tech
1059,Culinary Creations,Food & Beverage,321 Gourmet Lane,Foodville,Gastronomia,contact@culinarycreations.com,9988776655,Jordan Cook
1060,GreenLeaf Farms,Agriculture,456 Green Road,Farmville,Agroland,contact@greenleaf.farm,9876543210,Sam Green
1061,HealthFirst Medical,Healthcare,300 Wellness Way,Health City,CareLand,support@healthfirst.com,1122334455,Chris Care
1062,HealthFirst,Healthcare,22 Wellness Way,Health City,Careland,info@healthfirst.com,1122334455,Dr. Clara Health
1063,Sustainable Ventures Ltd.,Energy,123 Green Road,EcoCity,Sustainland,info@sustainableventures.com,9876543210,Olivia Green
1064,Innovate Tech Group,Technology,123 Tech Ave,Innovate City,TechLand,group@innovate.com,1234567896,Alex Group
1065,GreenEnrgy Corp,Energy,12 Solar Avenue,Sunnytown,Solaria,contact@greenenergy.sol,1234567890,Sam Green
1066,GreenTech Innovations,Technology,1300 Tech Blvd.,TechCity,TechLand,info@greentechinnovations.com,9900444455,Alex Innovate
1067,EcoEnergy Solutions,Energy,303 Solar St,Green City,Ecoland,info@ecoenergysolutions.com,1445566778,Casey Eco
1068,Fashion Forward,Fashion,700 Style Ave,Fashion City,Trendland,contact@fashionforward.com,1556677889,Ms. Style
1069,PioneerTech,Technology,602 Innovation Dr.,TechVille,TechLand,info@pioneertechnology.com,9900889902,Morgan Innovate
1070,TechInnovate,Technology,100 Innovation Drive,Techville,Innovatia,contact@techinnovate.tech,1234567890,Sam Tech
1071,Media Masters,Media,707 Broadcast Blvd,Media City,Broadcastia,contact@mediamasters.media,1112223334,Media Leader
1072,Sunny Days Hotel,Hospitality,102 City Center,Metropolis,Urbania,info@sunnydayshotel.com,5566778898,Leo Sun
1073,Green Energy Corp,Energy,123 Solar Ave,Eco Town,Sustainia,contact@greenenergycorp.com,1201234567,Alex Green
1074,JetStream Logistics,Transportation,2 Flight Ave,Air City,Aeroland,support@jetstreamlogistics.com,4455667801,Jet Stream
1075,Artistic Creations,Arts & Crafts,202 Canvas Lane,Art City,Creativia,contact@artisticcreations.com,1990011223,Taylor Art
1076,Greenland Agriculture,Agriculture,909 Farm Lane,Eco City,Greenland,contact@greenlandagri.com,123456789,Ivy Farmer
1077,TechLand Enterprises,Technology,130 Innovation Blvd,TechVille,TechLand,hello@techlandenterprises.com,1234567897,Taylor Tech
1078,Sustainable Energy Group,Energy,459 Solar St,Eco City,Greenland,contact@sustainable.green,2345678904,Eco Friendly
1079,BuildRight Construction,Construction,321 Builder Ave,Construct City,BuildLand,contact@buildright.com,3456789012,Sam Builder
1080,Fashion Forward,Retail,600 Style Street,FashionCity,StyleLand,support@fashionforward.com,6789012345,Frank Blue
1081,TechNova Solutions,Technology,101 Innovation Drive,Techville,TechLand,contact@technovasolutions.com,1234567891,Alex Tech
1082,Tech Savvy,Information Technology,852 Innovation Dr,Tech City,Innovland,info@techsavvy.com,2233445566,Morgan Code
1083,FinSecure,Finance,700 Finance Ave,Money City,Finland,contact@finsecure.com,6789012345,Alex Grey
1084,Farmers United,Agriculture,655 Farm Rd,Harvest City,AgriLand,contact@farmersunited.com,3344556678,Taylor Farm
1085,Adventure Tours,Travel,1414 Journey Ave,Explore City,Traveland,info@adventuretours.com,3334445566,Ms. Adventure
1086,EduTech Solutons,Education,654 Learning Street,Eduville,Knowland,info@edutechsolutions.com,1334455667,Casey Learn
1087,EduLearn Academy,Education,102 Knowledge St,Learnville,EduNation,info@edulearn.academy,5566778899,Edu Wise
1088,MediCare Health,Healthcare,1000 Wellness Way,Health City,Careland,contact@medicare.com,1678901234,Pat Healer
1089,TravelWise Agency,Travel,222 Explore Rd,Travel City,WanderLand,info@travelwise.com,3344556677,Fiona Blue
1090,Finance Gurus,Finance,606 Money St,Finance City,Bankland,gurus@financegurus.com,9876543219,Charlie Cash
1091,Sustainable Energy Group,Energy,19 Wind Ave,Greenville,EcoLand,info@sustainableenergygroup.com,9876543214,Alexandra Green
1092,Explore More Co.,Travel,456 Discover Ave,Adventure City,Traveland,contact@exploremore.com,7788992233,Alex Wanderer
1093,BroadcastWave,Media,1113 Broadcast Blvd,Media City,NewsLand,contact@broadcastwave.com,1123456791,Anchor News
1094,Culinary Creations Ltd.,Food & Beverage,789 Flavour Blvd,Culinary City,Foodland,contact@culinarycreations.co,6677889902,Chef Pastry
1095,Seaside Explorations Inc.,Marine,2324 Surf Street,Wave City,Marineland,contact@seasideexplorations.com,1765432123,Morgan Shore
1096,Finance Wizards,Finance,456 Money St,Finance City,Wealthland,contact@financewizards.fin,123456789,Rich Pennyworth
1097,Eco Energy Solutions,Energy,456 Solar St,Energy City,Powerland,support@ecoenergy.com,9900112233,Leo Power
1098,TechnoGears,Technology,123 Tech Park,Innovate City,Techland,info@technogears.com,1234567890,Sam Tech
1099,Adventure Tours Co.,Travel,754 Adventure St,TravelCity,ExploreLand,contact@adventuretours.com,3344556678,Jamie Explore
1100,Eco Builders,Construction,133 Eco St,Green City,EcoLand,info@ecobuilders.com,5566778899,Jamie Green
1101,Retail Realm,Retail,1212 Shop Street,Retail City,Shopland,info@retailrealm.com,6632334455,Shop Keeper
1102,Tech Innovators,Technology,101 Tech Park,Innovate City,Techland,info@techinnovators.com,1234567890,Jordan Smith
1103,InnoTech Systems,Information Technology,123 Innovation Dr.,Techville,Futuristan,support@innotech.systems,1234567890,Jordan Quantum
1104,GreenBuild Innovations,Construction,1010 Green Way,Eco City,GreenLand,info@greenbuild.com,9876543212,Sam Innovate
1105,Green Earth Enterprises,Environmental,123 Greenway Blvd,Eco City,Greentopia,contact@greenearth.com,1234567890,Emma Green
1106,Learning Pathways,Education,789 Knowledge Avenue,Learnville,EduNation,info@learningpathways.edu,1122334455,Path Finder
1107,EduSmart Academy,Education,654 Learn Ave,EduCity,LearnLand,info@edusmart.com,4040123456,Alex Teach
1108,Green Energy Corp,Energy,123 Solar Ave,Eco Town,Sustainia,info@greenenergycorp.com,1234567890,Sam Green
1109,FreshBite Foods,Food & Beverage,102 Tasty Ave,Flavor Town,Gourmetia,info@freshbite.com,3344556677,Emma Chef
1110,Auto Innovators,Automotive,951 Drive St,Motor City,Autoland,contact@autoinnovators.com,5566778899,Car Creator
1111,FinSecure Banking,Finance,700 Finance Street,FinanceCity,FinanceLand,info@finsecure.com,9900778899,Sophia Finance
1112,DriveTech Solutions,Automotive,161 Motorway,Drive City,Autoland,support@drivetech.com,1555789125,Henry Fordson Jr.
1113,HealthFirst Medical,Healthcare,303 Wellness St,Health City,Medland,support@healthfirst.com,4455667788,Jordan Healer
1114,Fashion Forward,Fashion,123 Style Ave,Fashion City,Stylia,info@fashionforward.fashion,9089012345,Designer Chic
1115,EcoTech Solutions,Technology,301 Innovation Drive,Tech City,Innovatia,support@ecotech.com,1778899002,Jordan Green
1116,LearnSmart Center,Education,60 Knowledge Ln,LearnVille,EduLand,contact@learnsmartcenter.com,6677889902,Edu Group
1117,GreenTech Innovations,Technology,123 Green St,Eco City,Sustainia,info@greentech.com,4455667788,Eco Innovator
1118,TechWave Solutions,Technology,404 Digital Dr,Techville,Innovland,contact@techwave.com,7788990011,Alice Innovate
1119,EcoConstruct Ltd,Construction,202 Greenway Blvd,Eco City,Buildland,info@ecoconstructltd.com,3344556680,Taylor Eco
1120,CarePlus,Healthcare,789 Healing St,Healthtown,Careland,support@careplus.org,1987654321,Dr. Healey
1121,GreenHarvest,Agriculture,1400 Farm Lane,AgroCity,AgroLand,contact@greenharvest.com,9900444400,Jamie Farmer
1122,BuildIt Construction,Construction,22 Builder St,Constructville,Buildland,contact@buildit.com,1122446688,Builder Bob
1123,EcoTech Solutions,Technology,809 Green St,TechCity,TechLand,contact@ecotechsolutions.com,6677889901,Alex Innovator
1124,EcoLife,Environment,1100 Green St,Eco City,Greenland,contact@ecolife.com,1889900112,Jamie Green
1125,GreenGrocers,Retail,909 Market Ave,GreenCity,EcoLand,support@greengrocers.com,9876543215,Jordan Green
1126,Travel Trek,Travel,852 Adventure Blvd,Explore City,Wanderland,info@traveltrek.com,1666777888,Mr. Wander Lust
1127,Tech Innovators,Technology,123 Tech Park,Innovate City,Techland,info@techinnovators.com,1234567890,Alex Tech
1128,MediTech,Healthcare,808 Health Blvd,Healthville,Mediland,info@meditech.com,4455667795,Jamie Health
1129,Tech Solutions,Technology,202 Tech Park,Innovate City,Techland,support@techsolutions.com,1122334455,Emma Innovate
1130,Design Innovators,Architecture,666 Design Ave,Design City,Archland,contact@designinnovators.com,1617181920,Casey Design
1131,Digital Dynamics,Technology,951 Tech Park,Innovation City,Techland,info@digitaldynamics.com,1122446688,Morgan Digital
1132,EcoBuild Group,Real Estate,108 Eco Lane,Green City,EcoLand,info@ecobuild.group,2223344564,Eco Builder
1133,Fashion Forward,Fashion,444 Style Blvd,Fashion City,Stylishland,contact@fashionforward.style,9112345678,Style Icon
1134,SolarTech Dynamics,Energy,103 Solar Street,Sunnytown,Ecoland,contact@solartech.sol,2233445568,Patrick Ray
1135,DriveTech Solutions,Automotive,118 Speed Rd,AutoCity,Carland,info@drivetechsolutions.com,123456789,Jasmine Silver
1136,Home Comforts,Real Estate,753 Housing Blvd,Home City,Houseland,contact@homecomforts.com,3344556677,House Builder
1137,HealthFirst,Healthcare,101 Wellness Way,Health City,Healthland,support@healthfirst.com,9988776633,Dr. Care
1138,EcoClean Services,Cleaning,246 Clean St.,CleanTown,Cleanland,support@ecocleanservices.com,9900112233,Clean Master
1139,Wellness Group,Healthcare,1500 Wellness Way,HealthCity,WellnessLand,group@wellness.com,134455675,Noah Group
1140,Tech Innovators,Technology,123 Silicon Avenue,Techville,Innovatia,info@techinnovators.com,1234567890,Jamie Lee
1141,Tech Pioneers,Technology,1212 Future Lane,Tech City,Innovatia,info@techpioneers.com,6677889905,Pioneer Leader
1142,Windy Valley Ltd.,Energy,39 Windy Way,Breezetown,Netherlands,contact@windyvalley.nl,31123456785,Mia Gust
1143,BuildTech Innovations,Technology,123 Tech Ave,Innovate City,TechLand,innovations@buildtech.com,1234567897,Taylor Build
1144,FinTech Solutions,Finance,909 Money Street,FinanceCity,Wealthland,support@fintechsolutions.com,6549873210,Taylor Finance
1145,Future Solutions,Technology,456 Future Lane,Innovate City,Techland,info@futuresolutions.com,6677889902,Jordan Tech
1146,FashionTrend Boutique,Retail,55 Style St,FashionCity,TrendLand,info@fashiontrendboutique.com,123456789,Trend Group
1147,Bright Horizons Academy,Education,406 Knowledge Blvd,Learnville,EduNation,contact@brighthorizons.edu,8899001144,Clever Hawk
1148,HealthFirst Medikal,Healthcare,300 Wellness Way,HealthTown,CareLand,contact@healthfirst.com,9876543212,Mason White
1149,BuildIt Construction,Construction,700 Build Ave,Construct City,Buildland,info@buildit.com,1556677889,Jordan Build
1150,Tech Solutions,Technology,101 Tech Park,Innovate City,Techland,info@techsolutions.com,1234567890,Sam Tech
1151,Health First,Healthcare,200 Wellness Blvd,Health City,Careland,info@healthfirst.com,9876543210,Health Advocate
1152,Real Estate Experts,Real Estate,258 Property Avenue,Realty City,Estateland,contact@realestateexperts.real,1011121314,Estate Guru
1153,Eco Friendly Goods,Retail,654 Green Street,Eco Town,Utopia,contact@ecofriendly.com,1234567899,Grace Green
1154,Green Energi Co,Energy,202 Solar Street,Eco City,Sustainland,contact@greenenergi.co,9876543210,Eco Leader
1155,Eco Innovators,Technology,123 Green Avenue,Eco City,Techland,eco@techinnovators.com,1234567890,Jamie Lee
1156,Aqua Tech Solutions,Technology,18 Ocean Way,Seaside,WaterLand,support@aquatechsolutions.com,9876543217,Jordan Ocean
1157,GreenThumb Landscaping,Landscaping,66 Garden Path,GreenCity,NatureLand,info@greenthumb.com,4455667806,Taylor Green
1158,EduTech Pioneers,Education,400 Learning Ln,Knowledge City,EduNation,info@edutechpioneers.com,2233445566,Taylor Teach
1159,Foodies Delight,Food & Beverage,400 Gourmet Rd,Flavor City,Culinaryland,contact@foodiesdelight.com,1098765432,Alex Chef
1160,AutoDrive,Automotive,1010 Motorway,AutoCity,Carland,contact@autodrive.com,1011122334,Drive Fast
1161,Artistic Creations,Art,135 Canvas Ave,Art City,Creativeland,contact@artisticcreations.com,1212233445,Taylor Paint
1162,Innovatech,Technology,12000 Innovate Rd,Innovate City,Techland,info@innovatech.tech,1555000666,Jordan Wise
1163,Foodies Delight,Food & Beverage,654 Gourmet Ave,Culinary City,USA,info@foodiesdelight.com,1889900112,Chef Tasty
1164,Digital Dynamics,Technology,909 Tech Blvd,Digital City,Techland,info@digitaldynamics.tech,9012345678,Tech Guru
1165,EduSmart Academy,Education,400 Knowledge Rd,Learnville,Educatia,info@edusmart.com,2233445566,Prof. Wise
