name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
Culinary Creations,Food & Beverage,303 Market Street,Foodville,Gourmetia,hello@culinarycreations.com,5566443327,Jordan Cook,0,0,0,0,0
EduLearn Systems,Education,700 Learn Ln.,EduCity,Learnland,contact@edulearnsystems.com,9900990011,Teacher Tina,0,0,0,0,0
AquaPure Waters,Utilities,789 Water Lane,Hydro City,Waterland,support@aquapure.water,1122334455,Chris Blue,0,0,0,0,0
Innovative Media Inc.,Media,1212 Vision Blvd,Media City,Dreamland,contact@innovativemedia.com,1122334455,Mr. Visionary Innovator,0,0,0,0,0
UrbanBuild Co,Construction,600 Build St.,ConstructCity,Buildland,info@urbanbuildco.com,9900889900,Builder Bob,0,0,0,0,0
Car Pioneers,Automotive,667 Drive St,Auto City,Carland,contact@carpioneers.auto,9134567891,Auto Visionary,0,0,0,0,0
Travel Adventures,Travel,606 Explore Rd,TravelTown,AdventureLand,info@traveladventures.com,9101234567,Wander Lust,0,0,0,0,0
Verdant Ventures,Agriculture,1040 Plant Path,Garden City,Agraria,hello@verdantventures.agri,1415161721,Flora Bloom,0,0,0,0,0
Fashion Forward,Fashion,600 Style Ave,Trend City,Vogue Nation,contact@fashionforward.com,6677889900,Alex Trend,0,0,0,0,0
SolarPower Inc,Energy,15 Solar Ave,Sunnytown,Solaria,info@solarpower.sol,1234567890,Samantha Green,0,0,0,0,0
Foodies Delight,Food & Beverage,138 Gourmet St,Foodville,Cuisineland,info@foodies.delight,8899001122,Chef Delight,0,0,0,0,0
Windy Energy Solutions,Energy,56 Windy Way,Breezetown,Solaria,contact@windyenergy.com,4455667899,Gale Force,0,0,0,0,0
Fashion Forward,Retail,987 Style Street,Fashion City,Trendland,info@fashionforward.com,6677889900,Taylor Trend,0,0,0,0,0
Tech Innovators,Technology,45 Silicon Ave,Tech City,Innovatia,info@techinnovators.tech,1234567890,Alice Smith,0,0,0,0,0
Skyline Manufacturing,Manufacturing,410 Build St,Construct City,BuildLand,manufacturing@skyline.com,2233445576,Taylor Erect,0,0,0,0,0
Innovative Urban Tech,Technology,93 Tech Park,Techville,Innovatia,contact@innovativeurbantech.com,9988776680,Urban Innovations,0,0,0,0,0
EcoLiving Homes,Real Estate,1400 Green St,EcoCity,Greenland,info@ecolivinghomes.com,9900112233,Eco Builder,3,3,3,3,3
Health Heroes,Healthcare,456 Wellness Blvd,Health City,Careland,support@healthheroes.care,1122334455,Jamie Care,0,0,0,0,0
Adventure Travels,Travel & Tourism,753 Adventure Rd,Explore City,Wanderland,contact@adventuretravels.com,1555666777,Mr. Travel Guru,0,0,0,0,0
TechBuild Associates,Technology,108 Tech Park,Tech City,TechLand,associates@techbuild.com,1234567898,Casey Tech,0,0,0,0,0
UrbanBuild Constructors,Construction,202 Build St,Construct City,Buildland,info@urbanbuild.com,1122667788,Sam Builder,0,0,0,0,0
Tech Venturs,Technology,654 Venture Lane,Techville,InnovateLand,contact@techventurs.com,1234567899,Alex Venture,0,0,0,0,0
Explore Unlimited,Travel,456 Discover Ave,Adventure City,Traveland,unlimited@explore.com,7788997788,Alex Wanderer,0,0,0,0,0
AgriGrowth Farms,Agriculture,987 Farm Road,Agri Town,Farmland,info@agrigrowth.com,1334455667,Farmer Joe,0,0,0,0,0
Tech Innovators Inc,Technology,123 Tech Avenue,Innovate City,Techland,inc@techinnovators.com,1234567890,Jamie Lee,0,0,0,0,0
UrbanStyle Fashion,Retail,987 Fashion St,StyleCity,USA,contact@urbanstyle.com,1987654326,Diana White,0,0,0,0,0
Dream Tech,Technology,1212 Tech St,Innovate City,Techland,info@dreamtech.com,1010101010,Dream Innovator,0,0,0,0,0
Home Comforts,Home & Living,222 Cozy Ln,Homestead,Comfortland,contact@homecomforts.com,3344556677,Jamie Cozy,0,0,0,0,0
SkyHigh Airlines,Transportation,56 Flight Path,Airtropolis,Flyland,support@skyhigh.air,9988771122,Ava Flight,0,0,0,0,0
GreenLeaf Agriculture,Agriculture,456 Farm Road,Agro Town,Farmville,info@greenleaf.com,9876543210,Sam Farmer,2,3,2,1,2
Future Tech,Technology,102 Silicon Street,Techville,Innovatia,contact@futuretech.com,1234567892,Innovate Corp,0,0,0,0,0
MediaWave,Media,951 Broadcast Blvd,Media City,BroadcastLand,info@mediawave.com,1122334400,Casey Broadcast,0,0,0,0,0
FinTech Innovators,Finance,909 Money Street,Banktown,Finland,support@fintechinnovators.com,7788990011,Banker Nick,0,0,0,0,0
Aqua Ventures,Marine,707 Ocean Dr,Seaville,Aquatica,contact@aquaventures.com,1567890123,Jack Sea,0,0,0,0,0
FinSecure,Finance,700 Money Ave,Finance City,Bankland,contact@finsecure.com,1445566778,Jordan Cash,0,0,0,0,0
BioLife Sciences,Biotechnology,1111 Bio Rd,BioCity,BioLand,info@biolifesciences.com,3344556677,Pat Bio,0,0,0,0,0
UrbanTech Enterprises,Technology,98 Tech Park,Techville,Innovatia,enterprises@urbantech.tech,9988776685,Tech Urban,0,0,0,0,0
Flavor Haven,Food & Beverage,804 Gourmet Road,Food City,Cuisineland,contact@flavorhaven.com,1666777892,Gourmet Group,0,0,0,0,0
Explore Adventures,Travel & Tourism,357 Explore Blvd,Adventure City,Wanderland,info@exploreadventures.com,2333444555,Mr. Adventure Seeker,0,0,0,0,0
Sustainable Foods Inc.,Food & Beverage,300 Food St.,FoodCity,FoodLand,contact@sustainablefoods.com,9900334455,Morgan Foodie,0,0,0,0,0
TechSavvy Solutions,IT Services,321 Tech Lane,Tech Town,Techland,contact@techsavvy.com,1434455667,Techie Savvy,0,0,0,0,0
EduTech Pioneers,Education,654 Learning Street,Eduville,Knowland,contact@edutechpioneers.com,1999000111,Chris Scholar,0,0,0,0,0
Health Heroes,Healthcare,456 Wellness Rd,Health City,Careland,info@healthheroes.care,1777888999,Chris Care,0,0,0,0,0
Gourmet Innovations,Food & Beverage,160 Gourmet Rd,Food City,Culinaryland,contact@gourmetinnovations.com,1556677889,Jordan Cook,0,0,0,0,0
Tech Innovators,Technology,123 Silicon St,TechVille,InnovateLand,contact@techinnovators.com,1234567890,Alice Tech,0,0,0,0,0
BuildIt Construktion,Construction,700 Build St,ConstructCity,Buildland,contact@builditconstruktion.com,5566778899,Bob Builder,0,0,0,0,0
Health First,Healthcare,789 Health St,Wellness City,Healthland,support@healthfirst.com,1645678901,Sam Health,0,0,0,0,0
Techno Builders,Construction,56 Build Ave,Construct City,BuildLand,support@technobuilders.com,9876543217,Morgan Build,0,0,0,0,0
AgriGrowth Farms,Agriculture,78 Harvest Rd,Farmville,Agroland,info@agrigrowth.com,1555456789,Mr. Green Thumb,0,0,0,0,0
AgriSolutions,Agriculture,206 Farm Lane,Harvest Town,Farmville,info@agrisolutions.ag,5678901238,Eve White,0,0,0,0,0
Creative Souls,Arts,1400 Creative Ct,ArtCity,CultureLand,info@creativesouls.com,1213141516,Liam Copper,0,0,0,0,0
HealthFirst Wellness,Healthcare,307 Health Blvd,Wellness Town,Healthland,wellness@healthfirst.com,1122334460,Dr. Fit,3,3,3,3,3
AutoDrive Motors,Automotive,159 Motorway,Car City,Autoland,contact@autodrivemotors.com,4455667788,Jordan Drive,0,0,0,0,0
EcoDrv Motors,Automotive,900 Drive Lane,Motor City,Autoland,contact@ecodrive.com,1167890123,Morgan Drive,0,0,0,0,0
Tech Solutions Group,Technology,128 Silicon Ave,Tech City,Innovatia,support@techsolutions.com,1234567895,Tech Savant,0,0,0,0,0
Creative Tech Ventures,Technology,789 Future St,Techville,Innovatia,support@creativetechventures.com,7788990023,Michelle Innovator,0,0,0,0,0
WindPower Inc,Renewables,789 Gusty Road,BreezeCity,Aeroland,support@windpower.inc,9988776648,Breezy Gale,0,0,0,0,0
AutoDrive,Automotive,1100 Motorway,Car City,Autoland,contact@autodrive.com,9900112233,Driver Fast,0,0,0,0,0
TravelQuest,Travel,606 Adventure Rd,Explore City,Wanderland,support@travelquest.com,7788990011,Alex Journey,0,0,0,0,0
AutoDrive,Automotive,951 Speed St,Auto City,DriveLand,contact@autodrive.com,7788990011,Casey Drive,0,0,0,0,0
FinSecure Bank,Finance,303 Money Street,Banktown,Finland,support@finsecure.com,4455667788,Jordan Lee,0,0,0,0,0
FarmTech Enterprises,Agriculture,126 Harvest Road,AgroCity,FarmLand,info@farmtechenterprises.com,5566773347,Field Crop,0,0,0,0,0
Travel Ventures,Travel & Tourism,707 Adventure Ave,Explore City,Wanderland,contact@travelventures.com,7788990011,Wander Lust,0,0,0,0,0
Green Energy Solutions,Energy,456 Solar St,Eco City,Sustainland,contact@greenenergy.com,3033344455,Eco Group,0,0,0,0,0
TechEdu Ventures,Education,5001 Learning Lane,EduCity,LearnLand,info@techeduventures.com,3344556677,David Green,0,0,0,0,0
EduLearn,Education,101 Knowledge Lane,Learnville,Educatia,support@edulearn.edu,2233445566,Professor Teach,0,0,0,0,0
Green Energy Solutions,Energy,505 Solar St,Sunnytown,EcoLand,contact@greenenergysolutions.com,1234567890,Eco Warrior,0,0,0,0,0
Edu Learn,Education,67 Knowledge Ave,Learn City,Educatia,info@edulearn.edu,4433221100,George Blue,0,0,0,0,0
TechGurus,Technology,1212 Innovation Rd,Techville,Innovatia,support@techgurus.tech,1122334544,Gadget Geek,0,0,0,0,0
TravelTime Agency,Travel,222 Journey Ave,Travel Town,Voyageland,support@traveltimeagency.com,2233445566,Morgan Traveler,0,0,0,0,0
Green Pastures LLC,Agriculture,721 Farm Lane,Harvest,Agroland,hello@greenpastures.co,1112131428,Farmer Purple,0,0,0,0,0
WellnessWorks,Healthcare,741 Health Avenue,Wellville,Careland,info@wellnessworks.health,9900112233,Jamie Health,0,0,0,0,0
Tech Innovators Inc.,Technology,134 Silicon Ave,Techville,Innovatia,contact@techinnovatorsinc.com,1234567898,Alex Innovate,0,0,0,0,0
Future Techies,Technology,1100 Future Blvd,TechVille,TechLand,info@futuretechies.com,1234567891,Karen Gold,0,0,0,0,0
MagentaMount Textiles,Textiles,1111 Magenta Blvd.,MagentaCity,MagentaLand,info@magentamount.com,4400440044,Magenta Weaver,0,0,0,0,0
AgriGrowth Farms,Agriculture,78 Harvest Lane,FarmTown,AgriLand,info@agrigrowth.com,4455667795,Pat Farmer,0,0,0,0,0
FoodFresh,Food,404 Market Rd,Foodville,Culinaryland,info@foodfresh.com,1556677889,Morgan Mint,0,0,0,0,0
Auto Drive Services,Automotive,506 Motorway,Car City,Autoland,services@autodrive.com,5566443328,Jordan Speed,0,0,0,0,0
EduBuild Academy,Education,654 Learning St,Knowledge City,EduLand,info@edubuild.com,2233445566,Taylor Teach,0,0,0,0,0
Media Masters,Media,1000 Broadcast Blvd,Mediapolis,Broadcastia,support@mediamasters.media,1778899001,Orson Welles,0,0,0,0,0
FreshBreeze Aire,Utilities,90 Windy Way,Breezyville,Airland,contact@freshbreeze.aire,4455667788,Gale Storm,0,0,0,0,0
Innovate Systems,Technology,456 Innovation Blvd,Innovate City,TechLand,support@innovatesystems.com,1122334455,Alex Innovator,0,0,0,0,0
HealthFirst,Healthcare,1000 Wellness Ave,Healthtown,Careland,support@healthfirst.com,9988771122,Lee H. Care,0,0,0,0,0
EduTech Innovations,Education Technology,321 Learning St,Knowledge Town,Learnland,info@edutech.com,1122334455,Casey Teach,0,0,0,0,0
Tech Pioneers Ltd.,Technology,456 Innovation Drive,Techville,Utopia,info@techpioneers.com,9876543211,Frank Innovate,0,0,0,0,0
MediCare Solutions,Healthcare,789 Wellness Blvd,Healthtown,CareLand,contact@medicare.com,2345678901,Jamie Heal,0,0,0,0,0
Green Energy Corp,Energy,123 Solar Ave,Sunnytown,EcoLand,info@greenenergycorp.com,1234567890,Emma Green,0,0,0,0,0
AutoDrive Inc,Automotive,800 Drive Blvd,Autocity,Motornation,info@autodrive.auto,6677889900,Motor Holdings,0,0,0,0,0
Health First,Healthcare,789 Wellness Blvd,Health City,Careland,info@healthfirst.care,9045678901,Care Giver,0,0,0,0,0
TechPioneers,Technology,13000 Silicon Ave,Techville,Innovatia,contact@techpioneers.com,1234567890,Sam Tech,0,0,0,0,0
SmartLearn,Education,5030 Knowledge St,Learnville,EduNation,contact@smartlearn.com,6677889903,Mr. Clever,0,0,0,0,0
Innovative Tech,Technology,125 Silicon Ave,Techville,Innovatia,contact@innovativetech.com,1234567892,Techie Tara,0,0,0,0,0
BreezeFlow Systems,Utilities,93 Windy Way,Breezyville,Airland,contact@breezeflow.systems,4455667791,Storm Gale,0,0,0,0,0
SmartHome Tech,Technology,1010 Smart St,TechVille,TechLand,contact@smarthometech.com,4455667788,Casey Smart,0,0,0,0,0
MediaHouse,Media,808 Broadcast Blvd,MediaCity,NewsLand,info@mediahouse.com,9900112233,Paula Reporter,0,0,0,0,0
EcoTech Innovations,Energy,456 Solar Street,Eco Town,Sustainland,innovations@ecotech.com,9876543216,Taylor Green,0,0,0,0,0
Auto Dynamics,Automotive,753 Drive Road,Autoville,Motoria,contact@autodynamics.com,1554433221,Riley Drive,0,0,0,0,0
Skyline Constructions,Construction,1010 Skyline Ave,Sky City,USA,info@skyline.construct,1112131415,Sky Builder,0,0,0,0,0
Oceanic Ventures,Marine,456 Ocean Ave,Seaside,Aquatica,contact@oceanic.ventures,4455667891,Marina Blue,0,0,0,0,0
HealthFirst Medical,Healthcare,303 Health St,Wellness Town,Healthland,support@healthfirst.com,1122446688,Dr. Heal,0,0,0,0,0
FinSecure Bank,Finance,987 Money Avenue,Banktown,Finland,support@finsecure.bank,6677889900,Jordan Banker,0,0,0,0,0
EduFuture,Education,202 Learning Ln,EduCity,LearnLand,info@edufuture.com,5678901234,Learn Corp,0,0,0,0,0
Digital Dreams,Technology,500 Tech Blvd,Innovation City,Techland,info@digitaldreams.tech,2109876543,Sam Vision,0,0,0,0,0
Foodies Delight,Food & Beverage,321 Gourmet Ave,Food City,Culinaryland,hello@foodiesdelight.com,9988776655,Chef Delight,0,0,0,0,0
AgriGrowth Farms,Agriculture,444 Harvest Rd,Farm Town,Agraria,contact@agrigrowth.com,1555345678,Farmer Green,0,0,0,0,0
MediaWave Productions,Media,123 Broadcast Blvd,Media City,Waveland,contact@mediawaveproductions.com,1555666777,Mr. Media Creator,0,0,0,0,0
Jet Stream Flights,Aviation,703 Flight Path,Air City,Flyland,service@jetstreamflights.com,6677889903,Fly Holdings,0,0,0,0,0
AquaPure Waterworks,Utilities,753 Water Way,HydroCity,WaterLand,contact@aquapure.com,7890123456,Jordan Blue,0,0,0,0,0
Travel Ventures,Travel,753 Adventure Rd,Travel Town,Wanderland,info@travelventures.com,9900112233,Alex Traveler,0,0,0,0,0
Digital Dreams,Technology,147 Innovation Dr,Tech City,Innovatia,contact@digitaldreams.com,1122446694,Innovator Group,0,0,0,0,0
Harvest Valley,Agriculture,59 Greenway,Greenville,Farmville,support@harvestvalley.com,1122334469,Harold Field,0,0,0,0,0
Logistics Leaders,Logistics,1212 Transport Ln,Logistics City,Moveland,info@logisticsleaders.com,8899001122,Move Fast,0,0,0,0,0
FashionHub,Retail,1010 Style Street,Fashion City,StyleLand,info@fashionhub.com,123456789,Style Icon,0,2,0,1,1
TechWave Innovations,Technology,400 Tech Blvd.,TechCity,Techland,info@techwaveinnovations.com,9900667788,Jordan Tech,0,0,0,0,0
AutoDrive,Automotive,606 Drive Blvd,Autotown,Carland,info@autodrive.auto,9012345678,Car Enthusiast,0,0,0,0,0
MediaMix,Media,909 Broadcast Blvd,MediaCity,Mediatown,info@mediamix.com,1778899001,Media Mogul,0,0,0,0,0
TrackMove,Logistics,1500 Transport Ave,Logi City,TrackLand,info@trackmove.com,9900666679,Jordan Trek,0,0,0,0,0
Culinary Creations,Food & Beverage,456 Gourmet Avenue,Culinary City,Foodland,hello@culinarycreations.com,6677889908,Chef Spice,0,0,0,0,0
Tech Innovators,Technology,2000 Tech Park,Innovate City,Techland,info@techinnovators.com,9900223344,Innovate Holdings,0,0,0,0,0
Construct City Builders,Construction,3344 Build Blvd,Construct City,Buildland,support@constructcity.com,1444000555,Taylor Construct,0,0,0,0,0
Tech Innovators Inc,Technology,101 Innovation Drive,TechVille,InnovLand,info@techinnovators.com,1234567890,Innovate Holdings,0,0,0,0,0
SecureTech,Security,1500 Secure Ave,Safety City,Secureland,support@securetech.com,3345678902,Alex Black,0,0,0,0,0
Tech Titans,Technology,1010 Innovation Dr,Tech City,Innovatia,contact@techtitans.com,8899001122,Innovator Max,0,0,0,0,0
Foodies Delight,Food & Beverage,789 Gourmet Ave,Foodtown,Cuisineland,contact@foodiesdelight.com,2233445566,Chef Cook,0,0,0,0,0
GourmetBites,Food & Beverage,11 Taste St,Flavor Town,CuisineLand,contact@gourmetbites.com,2333444555,Chef Tasty,0,0,0,0,0
Learning Hub,Education,104 Knowledge Blvd,Learnville,Educatia,contact@learninghub.learn,2233445569,Ms. Sharp,0,0,0,0,0
Green Manufacturing,Manufacturing,789 Factory Ln,Eco City,Greenland,contact@greenmanufacturing.green,2345678908,Eco Producer,0,0,0,0,0
EduSmart Learning,Education,321 Knowledge Ln,Learnville,Educatia,info@edusmart.com,1223344556,Alex Learn,0,0,0,0,0
Urban Developers,Construction,654 Build Blvd,ConstructCity,BuildLand,contact@urbandevelopers.com,5566778899,Build Group,0,0,0,0,0
Green Energy Solutions,Energy,123 Solar Lane,Eco Town,Sustainia,info@greenenergy.sol,1122334455,Eco Ventures,0,0,0,0,0
EduLearn Academy,Education,400 Knowledge St,Learn City,Eduworld,info@edulearnacademy.com,5566778899,Alex Edu,0,0,0,0,0
Urban Developments,Construction,99 Builder Street,Construct City,UK,info@urbandevelopments.com,2233445566,Taylor Brown,0,0,0,0,0
SolarTech Innovations,Energy,12 Solar Crescent,Sunnytown,Solaria,info@solartech.energy,1234567890,Sunny Ray,0,0,0,0,0
Constructia Builders,Construction,656 Brick Lane,Buildtown,Constructia,support@constructiabuilders.com,5566778897,Jordan Construct,0,0,0,0,0
Constructive Ventures,Construction,600 Venture Street,Ventura,Ventureland,contact@constructiveventures.com,3344556677,Venturer Victor,0,0,0,0,0
GreenLeaf Organics,Agriculture,300 Green St,Eco Town,Greenscape,info@greenleaf.com,1987654321,Sam Green,0,0,0,0,0
TravelWorld,Travel,909 Explore Rd,Travel City,Wanderland,info@travelworld.com,1889900112,Ms. Traveler,0,0,0,0,0
AgriGrowth Ltd.,Agriculture,202 Farm Lane,Harvest Town,Agroland,contact@agrigrowth.ag,1987654321,Farmer Joe,0,0,0,0,0
Health First,Healthcare,654 Wellness Way,Health City,Careland,info@healthfirst.com,1029384756,Dr. Care,1,1,1,1,1
Sustainable Energy Ltd,Energy,303 Solar Ave,EcoTown,Greenland,contact@sustainableenergy.com,9900334465,Michael Green,0,0,0,0,0
GreenBuild Developments,Construction,123 Green Lane,Constructopolis,Buildland,info@greenbuild.com,4445557777,Builder Alice,0,0,0,0,0
Art Innovators,Art,789 Creative Blvd,Art City,Creativeland,contact@artinnovators.com,6655443322,Art Maestro,0,0,0,0,0
Auto Dynamics,Automotive,321 Drive Ave,Motor City,Autoland,contact@autodynamics.com,1098765432,Car Enthusiast,3,2,3,3,3
TravelEase Agency,Travel,55 Journey Avenue,TravelCity,ExploreLand,contact@travelease.com,4455667804,Morgan Travel,0,0,0,0,0
Creative Media Group,Media,321 Art St,Creativity City,Artland,support@creativemediagroup.com,1678901234,Mr. Artist,0,0,0,0,0
Green Energy Solutions,Energy,202 Solar Street,Eco City,Sustainia,info@greenenergysolutions.com,1987654321,Jordan Green,0,0,0,0,0
BuildSmart Construction,Construction,88 Builder Road,Construct City,Buildland,hello@buildsmart.com,1555456789,Mike Constructor,0,0,0,0,0
Innovate Solutions,Technology,129 Tech Avenue,Innovate City,Techland,info@innovatesolutions.com,1234567896,Alex Lee,0,0,0,0,0
Retail Giants,Retail,202 Market St,Shopville,Retailia,info@retailgiants.com,5566443322,Alex Shopper,0,0,0,0,0
EcoWealth Capital,Finance,806 Finance Ave.,FinanceCity,FinanceLand,info@ecowealthcapital.com,9900889906,Morgan Rich,0,0,0,0,0
AgroTech Solutions,Agriculture,721 Farm Lane,Harvest,Agroland,solutions@agrotech.co,1112131428,Farmer Violet,0,0,0,0,0
BuildIt Construction,Construction,202 Builder Rd,ConstructCity,BuildLand,info@buildit.com,5678901234,Alex Builder,0,0,0,0,0
EduFutre,Education,300 Learning Lane,Knowledge Town,EduNation,contact@edufutre.com,1123581321,Chris Learn,0,0,0,0,0
Urban Innovators,Construction,409 Build St,Construct City,BuildLand,hello@urbaninnovators.com,2233445575,Morgan Innovate,0,0,0,0,0
DigitalWave,Technology,777 Cyber St,Tech City,Digitalia,info@digitalwave.com,1414151617,Tech Guru,0,0,0,0,0
AquaFlow Services,Utilities,456 Lake Street,Watertown,Hydroland,support@aquaflow.services,9988776655,Brooklyn River,0,0,0,0,0
InnoGearz Ltd.,Technology,124 Innovation Dr.,Techville,Innovatia,support@innogearz.com,1234567891,Jordan Tech,0,0,0,0,0
Green Builders,Construction,909 Eco Lane,Buildtown,Constructia,contact@greenbuilders.construct,3334445556,Builder Chief,0,0,0,0,0
HealthCare Plus,Healthcare,78 Wellness Blvd,Health City,Canada,info@healthcareplus.com,1987654321,Jamie Lee,0,0,0,0,0
