name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
FashionHub,Fashion,222 Style St,Fashion City,Trendland,contact@fashionhub.com,9099900011,Style Icon,0,0,0,0,0
Fashion Forward,Fashion,654 Style Street,Fashion City,Trendland,contact@fashionforward.com,5566778899,Style Icon,0,0,0,0,0
Fashion Forward,Fashion,606 Style Blvd,Fashion City,Trendland,info@fashionforward.com,9012345678,Stella Style,0,0,0,0,0
Tech Pioneers,Technology,10200 Tech Rd,Digital City,Techland,info@techpioneers.tech,1555000551,Jamie Wise,0,0,0,0,0
Agri Innovate,Agriculture,90 Farm Blvd,Agro Town,FarmLand,info@agriinnovate.com,9876543219,Alex Farm,0,0,0,0,0
AutoDrive,Automotive,246 Motorway,Autoville,Carland,info@autodrive.com,1101122334,Casey Car,0,0,0,0,0
Build It Right,Construction,159 Builder Blvd,Construct City,Buildland,contact@builditright.construct,1112223336,Builder Bob,0,0,0,0,0
Edu Innovators,Education,321 Learning Ln,Edutown,Learnland,info@eduinnovators.edu,9167890123,Prof. Teach,0,0,0,0,0
Eco Buildrs,Construction,707 Greenway,Buildtown,Constructia,contact@ecobuilders.construct,1555000112,Pat Build,0,0,0,0,0
Future Tech,Technology,126 Tech Ave,Techville,Techland,hello@futuretech.tech,9023456792,Future Visionary,0,0,0,0,0
FinSecure,Finance,6060 Money St,Finance City,Bankland,info@finsecure.com,3344556677,Frank Finance,0,0,0,0,0
UrbanBuild Developments,Construction,101 Urban St,Metro City,Buildland,contact@urbanbuilddevelopments.com,3344556679,Jordan Urban,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Ave,Techville,Innovatia,contact@techinnovators.com,1111222333,Sam Tech,0,0,0,0,0
Digital Dreams,Technology,1010 Dream Ave,Tech City,Techland,info@digitaldreams.com,6655667788,Dream Weaver,0,0,0,0,0
UrbanBuild Projects Ltd.,Construction,324 Builder Avenue,Constructopolis,Buildland,projects@urbanbuild.com,2233445571,Morgan Taylor,16,15,10,11,12
Media Masters,Media,90 Broadcast Blvd,Media City,Newland,info@mediamasters.com,9876543219,Pat News,0,0,0,0,0
LifeCare Assoc.,Healthcare,313 Wellness Way,Healthville,Mediland,contact@lifecareassociates.com,4455667793,Morgan Wellness,0,0,0,0,0
Adventure Outdoors,Recreation,77 Adventure Rd,Explore City,Adventureland,info@adventureoutdoors.com,2021222324,Taylor Explore,0,0,0,0,0
AgriGrowth Farms,Agriculture,88 Farm Lane,Harvest City,Agroland,support@agrigrowth.com,9988776655,Farmer Joe,0,0,0,0,0
TravelWorld Agncy,Travel,222 Adventure Avenue,TravelTown,WanderLand,info@travelworld.com,3344556677,Hank Travel,0,0,0,0,0
BuildSmart,Construction,202 Builder St,ConstructCity,BuildLand,info@buildsmart.com,7788990011,Builder Bob,0,0,0,0,0
RubyRidge Investments,Finance,114 Ruby St.,RubyTown,RubyLand,contact@rubyridgeinvestments.com,9900990099,Ruby Investor,0,0,0,0,0
GreenEnergy,Energy,456 Solar Blvd,EcoCity,GreenLand,contact@greenenergy.com,9876543210,Bob Green,0,0,0,0,0
Health First Clinic,Healthcare,789 Wellness Rd,Healthtown,Careland,info@healthfirst.com,1122334455,Dr. Alice Brown,0,0,0,0,0
AutoDrive Motors,Automotive,123 Car Blvd,Motor City,Autoland,info@autodrive.com,3344556677,Drive Fast,0,0,0,0,0
Culinary Creations,Food,303 Gourmet Ave,Flavor Town,Tasteland,info@culinarycreations.food,6789012345,Frank Chef,0,0,0,0,0
Travel Ventures,Travel,909 Explore Blvd,Travel City,Wanderland,info@travelventures.com,9876543218,Wander Lust,0,0,0,0,0
GreenTech Farms,Agriculture,164 Farm Road,Harvest Town,Agroland,contact@greentechfarms.com,1556677889,Taylor Fields,0,0,0,0,0
ChicBoutique,Fashion,62 Style St,TrendCity,Fashionland,support@chicboutique.com,5566778899,Stella's Friend,0,0,0,0,0
Eco Living,Real Estate,707 Greenway,Eco City,Sustainland,info@ecoliving.com,1122446688,Green Builder,0,0,0,0,0
AdventureGear,Retail,1414 Adventure Lane,Outdooria,Exploria,contact@adventuregear.out,1314151617,Explorer Trail,0,0,0,0,0
StyleHub Fashion,Fashion,45 Trendy Ave,Trend City,Fashionland,info@stylehub.com,1555567890,Nina Stylist,0,0,0,0,0
WaterWorks Inc.,Utilities,654 Waterway Lane,Watertown,Hydroland,info@waterworks.water,9988776659,Brooks Lake,0,0,0,0,0
Urban Tech Innovations,Technology,909 Innovation Dr,Tech City,Innovatia,innovations@urbantech.com,1333444555,Jordan Tech,0,0,0,0,0
BuildIt,Construction,123 Build Blvd,Construct City,Buildland,contact@buildit.com,5566778899,Builder Bob,0,0,0,0,0
HealthFirst Medical,Healthcare,4000 Wellness Blvd,HealthCity,CareLand,info@healthfirstmedical.com,9045678901,Carol White,0,0,0,0,0
AgriGrowth Ltd,Agriculture,202 Farm Lane,Harvest Town,Agroland,info@agrigrowth.com,2345678901,Jane Smith,0,0,0,0,0
AutoDrive Motors,Automotive,951 Speed Avenue,Autotown,Motoria,contact@autodrive.motors,5566778899,Alex Driver,0,0,0,0,0
UrbanDesign Architects,Architecture,1212 Design Blvd,DesignCity,DesignLand,contact@urbandesignarchitects.com,2233445566,Sam Architect,0,0,0,0,0
Windy Heights,Renewables,789 Windy Way,Breezetown,Aeroland,contact@windyheights.com,1122334455,Gale Storm,0,0,0,0,0
TechInnovate,Technology,100 Innovation Drive,Techville,Innovatia,contact@techinnovate.tech,1234567890,Sam Tech,0,0,0,0,0
Tech Innovators,Technology,1100 Future Blvd,TechVille,TechLand,info@techinnovators.com,1234567891,Karen Silver,0,0,0,0,0
WealthSecure,Finance,107 Wealth Ave,Finance Town,Wealthland,support@wealthsecure.com,1556677229,Alex Cash,0,0,0,0,0
Travel Ventures,Travel,800 Explore Blvd,Adventure City,Traveland,contact@travelventures.com,1333444555,Wander Lust,0,0,0,0,0
Tech Pioneers,Information Technology,45 Future Lane,Innovate City,Techland,contact@techpioneers.com,9876543210,Jamie Innovator,0,0,0,0,0
TechVision Enterprises,Technology,1212 Vision Blvd,VisionCity,TechLand,contact@techvision.com,9900889900,Visionary Tech,0,0,0,0,0
FashionForward,Apparel,900 Style Ave,Fashion City,StyleLand,contact@fashionforward.com,9900990011,Pat Trend,0,0,0,0,0
Quantum Innovations Group,Information Technology,143 Innovation Drive,Techville,Futuristan,group@quantum.innovations,1234567802,Morgan Quantum,0,0,0,0,0
CareMax Solutions,Healthcare,1212 Health St,Health City,Careland,info@caremaxsolutions.com,5566778890,Alexis Care,0,0,0,0,0
EduFuture Academy,Education,400 Knowledge Blvd,Learn City,EduLand,info@edufuture.com,6677889900,Alex Learn,0,0,0,0,0
MediLyfe Services,Healthcare,305 Wellness Way,Healthville,Mediland,contact@medilyfeservices.com,4455667789,Jordan Wellness,0,0,0,0,0
BuildIt Construction,Construction,700 Build Ave,Construct City,Buildland,info@buildit.com,1556677889,Jordan Build,0,0,0,0,0
FashionTrend Co,Fashion,1010 Style Blvd.,Fashion City,FashionLand,contact@fashiontrend.com,123456789,Fashion Holdings,0,0,0,0,0
Agri Growth Ltd,Agriculture,55 Farm Lane,Harvest Town,Agroland,contact@agrigrowth.com,1122334455,Farmer Joe,0,0,0,0,0
MediCare Health,Healthcare,78 Health Blvd,Health City,Mediland,support@medicare.com,1555678901,Oscar Medic,0,0,0,0,0
Fashion Forward,Retail,987 Style St,Fashion City,Trendland,contact@fashionforward.com,4433221100,Diana Style,0,0,0,0,0
EcoGrowers,Environmental,789 Green St,Eco City,Greentopia,info@ecogrowers.env,1122334455,Carol Green,0,0,0,0,0
Health First,Healthcare,321 Health St,Wellness Town,Healthland,contact@healthfirst.com,1122445566,Dr. Health Expert,0,0,0,0,0
Foodies Delight,Food & Beverage,456 Gourmet Avenue,Culinary City,Foodland,contact@foodiesdelight.com,6677889900,Chef Cook,0,0,0,0,0
Green Energy Co,Energy,456 Solar Rd,Eco City,Sustainland,info@greenenergyco.com,9876543210,Bob Green,1,0,2,1,1
FinServe,Finance,1313 Money St,Finance City,Bankland,info@finserve.com,1334455667,Cash Flow,1,1,1,1,1
GreenLeaf Produce,Agriculture,459 Farm Lane,Greenville,EcoLand,contact@greenleafproduce.com,9876543214,Jordan Earth,0,1,1,0,1
Green Sea Products,Manufacturing,789 Ocean Drive,Seaside,Atlantis,info@greenseaproducts.com,1234567890,Jill Green,0,0,0,0,0
LearnTech,Education,401 Learn Ln,Edu City,LearnLand,support@learntech.com,4455667789,Pat Educate,0,0,0,0,0
Skyline Interiors,Interior Design,502 Design Drive,Sky City,Archland,info@skylineinteriors.com,4455667790,Design Holdings,0,0,0,0,0
TechnoGears,Technology,12 Silicon Blvd,Techville,Innovatia,info@technogears.com,1122334455,Ethan Smith,0,0,0,0,0
TechWave Innovations,Technology,1212 Innovation Dr,Techville,Innovatia,support@techwave.innov,1234567890,Alex Wave,0,0,0,0,0
ForestEdge Lumber Co.,Manufacturing,174 Timber Trail,Woodland,Leafland,info@forestedgelumber.com,4455667812,Bark Wood,0,0,0,0,0
EduLeaders,Education,310 Knowledge St,LearnTown,EduLand,contact@eduleaders.com,2233445567,Education Expert,0,0,0,0,0
VioletValley Wines,Beverages,1212 Violet St.,VioletCity,VioletLand,contact@violetvalley.com,3300330033,Violet Vintner,0,0,0,0,0
TechWave Innovations,Technology,1212 Tech Park,Innovate City,Techland,support@techwave.innov,2111222333,Chris Innovate,0,0,0,0,0
HealthFirst Clinics,Healthcare,202 Wellness Blvd,Health City,Careland,contact@healthfirst.clinic,3344556677,Dana Health,0,0,0,0,0
Blue Sky Airways,Aviation,203 Flight Way,Air City,Flyland,info@blueskyairways.com,1444555777,Taylor Wing,0,0,0,0,0
Trendsetters Co.,Fashion,204 Style St,Trend City,Fashionland,hello@trendsetters.fashion,5678905678,Fashionista Mode,0,0,0,0,0
Build It Right,Construction,404 Build Blvd,ConstructCity,BuildLand,info@builditright.com,9089012345,Construct Master,0,0,0,0,0
Green Energy Solutions,Energy,456 Solar St,Eco City,Greenland,contact@greenenergy.com,9876543210,Sam Green,0,0,0,0,0
Creative Minds,Design,1313 Art St,Design City,Creativeland,info@creativeminds.com,1122446688,Mona Artist,0,0,0,0,0
Foodies Delight,Food & Beverage,654 Gourmet Ave,Culinary City,USA,info@foodiesdelight.com,1889900112,Chef Tasty,0,0,0,0,0
SportyLife,Sports,1111 Fitness Ave,SportCity,ActiveLand,info@sportylife.com,1213141516,Athlete Fit,0,0,0,0,0
Speedy Wheels,Automotive,112 Speed Rd,AutoCity,Carland,info@speedywheels.com,123456789,Jill Silver,0,0,0,0,0
EcoBuild Construction,Construction,1200 Build Ave,ConstructCity,BuildLand,contact@ecobuildconstruction.com,9900112238,Ian Red,0,0,0,0,0
Style Trends,Fashion,1400 Style Ave,FashionVille,StyleLand,info@styletrends.com,3456789012,Taylor Trend,0,0,0,0,0
Tech Innovators,Technology,500 Silicon Blvd,Techville,Innovatia,info@techinnovators.io,1234567890,Innovator Prime,0,0,0,0,0
GreenTech Innovations,Technology,987 Green Tech Blvd,EcoCity,TechLand,info@greentechinnovations.com,6789012345,Eco Innovator,1,1,1,1,1
AgriTech,Agriculture,6060 Farm Rd,AgriCity,AgriLand,contact@agritech.com,1213141516,Noah Farmer,0,0,0,0,0
Swift Construction Ltd.,Construction,769 Build Blvd,Construct City,Buildland,ltd@swiftconstruction.com,1667788907,Casey Construct,0,0,0,0,0
Auto Dynamics,Automotive,987 Drive St,Motor City,Autoland,contact@autodynamics.com,4455667788,Chris Driver,0,0,0,0,0
Travel Trek,Travel,852 Adventure Blvd,Explore City,Wanderland,info@traveltrek.com,1666777888,Mr. Wander Lust,0,0,0,0,0
Style Hub,Retail,404 Fashion Avenue,Fashion City,Trendland,contact@stylehub.com,1121121125,Chris Fashion,0,0,0,0,0
ClearStream Solutions,Utilities,456 Lake Lane,Watertown,Hydroland,service@clearstream.water,9988776655,River Lake,0,0,0,0,0
Home Comforts,Home Goods,808 Cozy St,Comfort Town,Homeland,contact@homecomforts.com,2233445566,Chris Homemaker,0,0,0,0,0
SkyHigh Airlines,Transportation,400 Aviation Blvd,Flight City,Airland,support@skyhigh.com,1098765432,Avery Pilot,0,0,0,0,0
Fresh Foodz Inc,Food & Beverage,707 Market Street,Foodville,GastroLand,contact@freshfoodz.com,1901987654,Taylor Fresh,0,0,0,0,0
Fashion Fusion,Fashion,66 Style St,Trend City,Fashionia,info@fashionfusion.fash,1445566783,Jordan Mode,0,0,0,0,0
StyleInnovatorz,Retail,8001 Style Avenue,Fashion City,Trendland,info@styleinnovatorz.com,9988776578,Jordan T. Mode,0,0,0,0,0
Skyline Ventures,Aerospace,126 Skyway Blvd,AeroCity,Skyland,contact@skylineventures.com,6655443325,Morgan Blue,0,0,0,0,0
Tech Pioneers,Technology,4040 Smart Avenue,Tech City,Techland,info@techpioneers.com,6655667788,Innovation Leader,0,0,0,0,0
Green Energi Solutions,Energy,456 Renewable Road,Eco Town,Sustainia,contact@greenenergy.sol,2345678901,Eco Friendly,0,0,0,0,0
Sunshine Solar,Energy,456 Solar Ave,Sunnytown,SolarLand,info@sunshinesolar.com,1987654321,Sunny Ray,0,0,0,0,0
BrightFuture Education,Education,258 Future Rd,Learn City,Eduworld,contact@brightfuture.com,7700112233,Liam Teach,1,0,1,0,1
Eco Adventures,Tourism,808 Summit Street,Adventure City,Explorland,eco@ecoadventures.com,1444555666,Morgan Explorer,0,0,0,0,0
Tasteful Bites,Food & Beverage,789 Savory Lane,Culinary City,Foodland,support@tastefulbites.com,6677889909,Chef Sugar,0,0,0,0,0
AquaTech Innovations Ltd.,Utilities,654 Waterway Blvd,HydroCity,Aquaterra,contact@aquatech.com,3344556678,Jordan River,3,4,2,1,3
Innovate Tech,Technology,123 Tech Avenue,Innovate City,Techland,innovate@techinnovators.com,1234567890,Jamie Lee,0,0,0,0,0
FashionForward,Fashion,800 Style St,Trend City,FashionLand,contact@fashionforward.com,6677889900,Designer Diva,0,0,0,0,0
TechNova Inc.,Technology,125 Innovation Dr.,Techville,Innovatia,contact@technova.com,1234567892,Jordan Tech,0,0,0,0,0
TechPioneers Inc.,Technology,303 Future Street,Techville,Innovatia,info@techpioneers.com,7778889999,Pioneer Leader,0,0,0,0,0
MoveTrack,Logistics,1500 Transport Ave,Logi City,TrackLand,info@movetrack.com,9900666679,Taylor Route,0,0,0,0,0
Oceanic Ventures,Marine,2324 Surf St,Wave City,Marineland,info@oceanicventures.com,1765432123,Jordan Bay,0,0,0,0,0
Chic Creations,Retail,414 Style Avenue,Fashion City,Trendland,info@chiccreations.retail,5566778894,Alex Mode,0,0,0,0,0
GreenEnergy Solutions,Energy,321 Power Dr.,EnergyCity,EcoLand,info@greenenergysolutions.com,9988776655,Riley Power,0,0,0,0,0
SkyBound Transport,Logistics,415 Sky St.,SkyCity,SkyLand,contact@skybound.com,9900990021,Sky Navigator,0,0,0,0,0
Skyline Investments,Finance,412 Build St,Construct City,BuildLand,invest@skyline.com,2233445577,Jordan Erect,0,0,0,0,0
Solar Future,Energy,789 Solar Street,Eco City,Sustainland,future@solar.com,9876543220,Chris Green,0,0,0,0,0
Build It Right,Construction,700 Build Ave,Construct City,Buildland,info@builditright.com,1122334455,Jamie Construct,0,0,0,0,0
GreenGrocers,Retail,909 Market Ave,GreenCity,EcoLand,support@greengrocers.com,9876543215,Jordan Green,0,0,0,0,0
Adventure Outdoors,Recreation,78 Adventure Ln,Explore City,Adventureland,info@adventureoutdoors.com,6677881122,Explorer Wild,0,0,0,0,0
Urban Architects,Architecture,789 Design Drive,Metropolis,Archland,hello@urbanarchitects.com,1122334455,Chris Urban,0,0,0,0,0
HealthCare Associates,Healthcare,789 Wellness Blvd,Health City,Careland,associates@healthcareassociates.care,1122334455,Dr. Associate,0,0,0,0,0
WellnessWorks,Healthcare,911 Health St,Care City,Healthland,support@wellnessworks.com,6676543212,Dr. Mend,0,0,0,0,0
AutoDrive Motors,Automotive,606 Driveway,Motor City,Autoland,contact@autodrivemotors.com,1445566778,Speed Racer,2,3,2,2,3
Eco-Friendly Creations,Retail,816 Green Street,Eco City,Sustainland,creations@ecofriendly.com,8899001130,Green Advocate,0,0,0,0,0
AgriTech Innovations,Agriculture,1400 Farm Road,FarmVille,AgriLand,info@agritech.com,4567890124,Nina Green,0,0,0,0,0
Digital Dreams,Technology,1010 Future Blvd,Tech City,Techland,info@digitaldreams.com,6655667788,Dream Weaver,0,0,0,0,0
Chic Creations,Fashion,507 Style Street,Trend City,Fashionland,contact@chiccreations.com,3344556678,Designer Chic's Partner,0,0,0,0,0
AutoDrive,Automotive,66 Motorway,Drive City,Autoland,contact@autodrive.auto,9012345678,Ian Speed,0,0,0,0,0
Green Energy Co,Energy,456 Solar Rd,Sunnytown,EcoLand,info@greenenergyco.com,1987654321,Pat Green,0,0,0,0,0
HealthFirst Inc,Healthcare,505 Health Ave,Wellness Town,Healthland,info@healthfirst.com,1777888999,Sarah Health,0,0,0,0,0
MediaWave Broadcasting,Media,707 Broadcast Blvd,Media City,Mediatopia,info@mediawave.com,1555890123,Media Star,0,0,0,0,0
RetailVisionaries,Retail,424 Style Street,Fashion City,Trendland,hello@retailvisionaries.retail,5566778803,Taylor Trend,0,0,0,0,0
HealthFirst Medical,Healthcare,789 Wellness Blvd,Healthtown,CareLand,contact@healthfirst.com,2345678901,Patricia Smith,0,0,0,0,0
BioTech Solutions,Biotechnology,1414 Bio Street,Biotown,Bioland,support@biotech.sci,9988776655,Gene Life,0,0,0,0,0
Bright Future Schools,Education,909 Learning Blvd,Learnville,EduLand,info@brightfutureschools.com,4455667788,Jordan Bright,0,0,0,0,0
Tech Innovators,Technology,608 Tech Park,InnovateCity,Techland,support@techinnovators.com,9638527413,Dana Digital,4,5,4,4,5
TechnoVision Ltd.,Technology,101 Tech Park,Innovate City,Techland,info@technovision.com,1234567890,Tech Savvy,0,1,0,0,0
Fashion Forward,Fashion,700 Style Ave,Fashion City,Trendland,contact@fashionforward.com,1556677889,Ms. Style,0,0,0,0,0
EduVision,Education,5000 Knowledge Ln,Learnville,EduNation,contact@eduvision.com,4567890123,Prof. Edu Wise,0,0,0,0,0
MediCare Health,Healthcare,404 Health St,Wellness City,Healthland,contact@medicarehealth.com,1556677889,Noah Health,0,0,0,0,0
Fashion Forward,Fashion,444 Style Blvd,Fashion City,Stylishland,contact@fashionforward.style,9112345678,Style Icon,0,0,0,0,0
EduTech Pioneers,Education,101 Learning Ln,Knowledge City,Learnland,info@edutechpioneers.com,4040404040,Professor Teach,0,0,0,0,0
Urban Builders,Construction,303 Build St,Construct City,Buildland,info@urbanbuilders.com,6060606060,Builder Bob,0,0,0,0,0
GreenEnergy Solutions,Energy,789 Green St,EcoCity,EcoLand,contact@greenenergy.com,9876543210,Bob Green,0,0,0,0,0
GreenEnergy Ltd.,Energy,300 Solar St,Eco Town,Greenland,info@greenenergyltd.com,9876543210,Pat Green,0,0,0,0,0
BuildRight,Construction,55 Construct Lane,Build City,Constructia,info@buildright.com,1777888999,Bob Builder,10,5,3,2,4
Aqua Marine Services,Marine,600 Ocean Dr,Marine City,Sealand,contact@aquamarineservices.com,6667686970,Chris Ocean,0,0,0,0,0
GreenBuild Enterprises,Construction,321 Green St,Eco City,Greenland,info@greenbuild.com,2233445566,Alex Green,0,0,0,0,0
GreenTech Ventures,Energy,1010 Eco Lane,Eco City,Sustainland,hello@greentech.energy,9876543214,Taylor Green,0,0,0,0,0
AgriGrowth,Agriculture,14000 Farm Rd,Agro City,Farmville,support@agrigrowth.com,9988776511,Jordan A. Field,0,0,0,0,0
Urban Developers Ltd.,Real Estate,123 Urban Blvd,Metro City,USA,contact@urbandevelopers.com,1445566778,Urban Planner,0,0,0,0,0
Green Energy Co,Energy,456 Solar Rd,EcoCity,GreenLand,contact@greenenergyco.com,9034567890,Ella Watts,0,0,0,0,0
Tech Innovators Group,Technology,123 Tech Avenue,Innovate City,Techland,group@techinnovators.com,1234567890,Jamie Lee,0,0,0,0,0
MediaMagic,Media,852 Broadcast Blvd,Mediatown,Broadcastland,info@mediamagic.media,7788990011,Pat Media,0,0,0,0,0
Foodies Delight,Food & Beverage,7001 Gourmet Road,FoodCity,TasteLand,contact@foodiesdelight.com,5566778899,Frank White,0,0,0,0,0
Digital Innovators,Technology,1100 Future Blvd,TechVille,TechLand,contact@digitalinnovators.com,1234567891,Michael Bronze,0,0,0,0,0
Wanderlust Adventures,Travel,509 Journey Rd,TravelCity,ExploreLand,info@wanderlustadventures.com,8901234569,Taylor Nomad,0,0,0,0,0
GreenPastures,Agriculture,789 Meadow Rd,Greenville,Agroland,support@greenpastures.agr,1122334452,Pasture King,0,0,0,0,0
Tech Titans,Technology,123 Innovation Drive,Techville,Innovatia,contact@techtitans.tech,1234567890,Sam Tech,0,0,0,0,0
AgriGuard,Agriculture,654 Farm Road,Harvest Town,Agroland,info@agriguard.com,9988776655,Alex Green,0,0,0,0,0
FinSecure Bank,Finance,222 Money Ave,FinanceCity,BankLand,support@finsecure.com,1100110011,Banker Rich,0,0,0,0,0
Future Tech,Technology,141 Innovation Dr,Tech City,Innovatia,info@futuretech.com,1122446691,Innovator Group,0,0,0,0,0
Tech Pioneers,Technology,45 Innovation Park,Techville,Innovatia,hello@techpioneers.com,1234567891,Jack Pioneer,0,0,0,0,0
KnowledgeHub,Education,5030 Knowledge St,Learnville,EduNation,contact@knowledgehub.com,6677889903,Dr. Insight,0,0,0,0,0
Energy Innovators,Energy,88 Power Rd,Energy City,Powerland,info@energyinnovators.com,99887766,Power Player,0,0,0,0,0
